Title,Image,Range_URL,Range,Range_URL1,Range2,Range3,Range4
Apple Pay is very safe and convenient,,https://www.youtube.com/@XFatherGod,"
              @XFatherGod
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxFRCKeKIKIDTWYR6t4AaABAg,"
            1年前
          ","
     
  ",
Switch to upi its way better,,https://www.youtube.com/@parthivpatel5624,"
              @parthivpatel5624
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzCxapHRrDaCy2V9zt4AaABAg,"
            1年前
          ","
     
  ",
Case and point Ecocash in Zimbabwe the country suffered from hyper inflation and a mobile network operator created a digital payment system were by you could transfer money from your bank to your mobile number and use it as a digital wallet to pay for goods and services eventually money was being moved from the banks and most of it stayed in the mobile wallets cutting out the banks the reserve bank had to step in and regulate them harshly because Ecocash became a bank unto it's self people had insane balances in their Ecocash cutting out the general banking environment.,,https://www.youtube.com/@cassidymugadza,"
              @cassidymugadza
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzfN-E-hispwxPriCd4AaABAg,"
            2年前
          ","
     
  ",
Is this considered fully for the whole world?,,https://www.youtube.com/@Toobst8ker,"
              @Toobst8ker
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxiWZIlGhGIbhws4KZ4AaABAg,"
            2年前
          ","
     
  ",
"After using Apply/Google Pay... 
I just don't want to carry physical cards anymore!
One phone to rule them all, so to speak.",,https://www.youtube.com/@xavhow,"
              @xavhow
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugyqf_YMcUb7vGmSWuN4AaABAg,"
            2年前
          ","
     
  ",
I hate having to carry around a bunch of credit cards. Apple/Google Pay’s convenience will eventually win.,https://yt3.ggpht.com/ytc/AIdro_l2CBsMlUbKDinqLPV5jxHf70QnvBYdylLcGMTegNPhjI1z=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@connorado9,"
              @connorado9
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxLA4nniLMSRYeMGel4AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
     
  ",
Is this the same in the EU?,https://yt3.ggpht.com/3xteRXYQGltG1S7x8j1WZCkZ9inx0jjj6Kr0cXoPVf39OEtoIYWE1aGulr3TsmX3g_5Owyve-A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@christophersambrelizarazo,"
              @christophersambrelizarazo
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugxaoqw7eeS5jLe1r6h4AaABAg,"
            2年前
          ","
     
  ",
$5 coffee? It does indeed add up.,https://yt3.ggpht.com/ytc/AIdro_l0HdZdA5IfE-0dTnAxm1Ze5AusE4s4LWsvhropcuZwgA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@SLow-fb3qm,"
              @SLow-fb3qm
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwNr0cAMwQqCNXaTGV4AaABAg,"
            2年前
          ","
     
  ",
THE REASON WE USE APPLE PAY IS BECAUSE YOU LITERALLY HAVE TO USD YOUR FACE TO PAY. ITS THE SAFEST WAY TO PAY ALSO THE LAST 4 NUMBERS ARE ALWAYS SWITCHED ON THE RECEIPT WHY WOULD I TRUST A THIRD PARTY,https://yt3.ggpht.com/ytc/AIdro_m3g5trlnJ4BEEYVBo9ixp0tIm1qtQ3MBoB6peS1yk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@RayyDawggg,"
              @RayyDawggg
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy-qP_VQqInmHvYent4AaABAg,"
            1年前
          ","
     
  ",
But what about Zelle?,https://yt3.ggpht.com/ytc/AIdro_maL7mpdzXcpDA74uXG7MyHLIVUOXpNOeJyBabat1JZlKc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@kdiva2u559,"
              @kdiva2u559
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyEBDPjRp-zfXf7Sf94AaABAg,"
            2年前
          ","
     
  ",
"Payments industry needs new players and innovation asap. We all do not deserve wire fees of $30+ per transaction with its 2-3 business day limitations and ton of complications. We need immediate cross border payments at tip of our fingers, smooth abs safe! Banks need to buckle up!",,https://www.youtube.com/@TVTV-b3f,"
              @TVTV-b3f
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxNHG7ZPKY3-WjBg1N4AaABAg,"
            3个月前
          ","
     
  ",
WSJ content feels more like it portrays US problems to be more like world problem.,,https://www.youtube.com/@sanjeevdandin9350,"
              @sanjeevdandin9350
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzUVvDPMMGdobeEzy14AaABAg,"
            1年前
          ","
     
  ",
Why do we always makes our life more difficult with these thing when your money literally inside a bank account that has an app for your phone so you can scan the cashier QR code and pay your purchase,,https://www.youtube.com/@lukesmith3250,"
              @lukesmith3250
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy33zPnfvg2f9pUccZ4AaABAg,"
            2年前
          ","
     
  ",
in austrlia we have had tap to pay (tap and go) since like 2006,,https://www.youtube.com/@morgancicchiello7568,"
              @morgancicchiello7568
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz7-0lqCadMameGJK54AaABAg,"
            8个月前
          ","
     
  ",
I can barely hear what Anna Maria is saying. her volume is too low,,https://www.youtube.com/@jpedrovianna,"
              @jpedrovianna
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyzVaIHGLNGfMVrZpt4AaABAg,"
            2年前
          ","
     
  ",
1-3% is a drag on the economy  India has a nationwide smartphone payment system that is transaction free.,,https://www.youtube.com/@gr8bkset-524,"
              @gr8bkset-524
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxxUn1Ls3i3iyQyLud4AaABAg,"
            2年前
          ","
     
  ",
Was it Fednow that would have been the new way of digital payments?,,https://www.youtube.com/@veliusaffectus9103,"
              @veliusaffectus9103
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyLKmIWvrnktgR6b1h4AaABAg,"
            1年前
          ","
     
  ",
"I LOVE, LOVE, LOOOOVEE, Apple Pay",,https://www.youtube.com/@justinjones2973,"
              @justinjones2973
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz24GJcLhwWfL1600h4AaABAg,"
            2年前
          ","
     
  ",
"Waiting desperately for Apple Pay to launch in india and change payment methods in india
GPay is too boring….",,https://www.youtube.com/@srinathgopinath3339,"
              @srinathgopinath3339
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyeOcrhGFV0YD38udt4AaABAg,"
            1年前
          ","
     
  ",
"I would like to hear a trading session with you, I am impressed by your signature to do teading and more your peace of mind. I hope you can and thank you whenever you upload videos I see them",,https://www.youtube.com/@lidiyakiseleva1930,"
              @lidiyakiseleva1930
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzMFrRzQ9gtR2cDUG14AaABAg,"
            9个月前
          ","
     
  ",
the only way I can see the banks coming out ahead from apple is by using qr codes for payements which offer similar ease of use for payments,,https://www.youtube.com/@adityavyas8622,"
              @adityavyas8622
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwR53lPzily71AGiQ94AaABAg,"
            2年前
          ","
     
  ",1 条回复
Banks took forever to come with contactless cards even in America. They have themselves to blame.,,https://www.youtube.com/@2013TombRaider,"
              @2013TombRaider
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyPCqLI2QK4z0tbgJF4AaABAg,"
            1年前
          ","
     
  ",
I'm curious where CBDC will fit in on this battlefield.,,https://www.youtube.com/@MegaBladerunner007,"
              @MegaBladerunner007
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwKqLKHwkTGt1xzAY94AaABAg,"
            1年前
          ","
     
  ",
I just paid for this gross Matcha latte with Applepay it was just faster than pulling out my card,,https://www.youtube.com/@Mr.aAdDies,"
              @Mr.aAdDies
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxZW3LMchGqjtpEVMZ4AaABAg,"
            2年前
          ","
     
  ",
"Ohhh nooo, i feel so sad for the banks",,https://www.youtube.com/@Jonathan-bd6vl,"
              @Jonathan-bd6vl
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwjMzW6MWv5f1Hwg9V4AaABAg,"
            1年前
          ","
     
  ",
Contacless card payment never works,https://yt3.ggpht.com/ytc/AIdro_m_u8q8PQuuwasnsvA6HcWNnQOy4E9IknxOF4z5Hkt3CXWlTAE0MiksI9oF40grXAO5Ow=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@tomasacevedo3095,"
              @tomasacevedo3095
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxfBtAF-iwbrDjHRT14AaABAg,"
            2年前
          ","
     
  ",
the fact that this is 5 months ago and ive nevere even heard of paze meanwhille using apple pay hundreds of times in the last five months tells me paze wont work,https://yt3.ggpht.com/ytc/AIdro_ml7935yIpd6hi9jjICITyy-wFSbh4SAKv-g1J4x-OVRdJu=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@roymonrreal9608,"
              @roymonrreal9608
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxTzl_GoeyH6Yq5xIx4AaABAg,"
            1年前
          ","
     
  ",
"Wow, you’ve got this trading thing down!",https://yt3.ggpht.com/h1EjnKbKTic7zBzJQlA9a4uSwiaETbLVa-IItClNcpBMDoxzScV_AxRI0N78uUUEFxYQt2p_j_s=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@safarjaberi9212,"
              @safarjaberi9212
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwP3zPy6DDZuRmRo794AaABAg,"
            6个月前
          ","
     
  ",
"I find this such an interesting comment on American media.
The 'expert' chair of talking head is filled by a staff reporter, with a faceless, nameless narrator. Literally no references apart from a one second clip. And no reference to life outside the US where every other developed country in the world has basic tech that America doesn't.",https://yt3.ggpht.com/fl3Oqt7Auu5A8sNiNLwHaNBy9FjwkWfscFOU2sFIO3vf_21TaXvOXkoIkOgrLh-oCRPydJeE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@JackGladstoneHolroyde,"
              @JackGladstoneHolroyde
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgymTFj-O8Q9sxINSAp4AaABAg,"
            2年前
          ","
     
  ",
I can’t express how much your help means to me! You’re an incredible mentor! Thank you!,,https://www.youtube.com/@JosephFord-i8q,"
              @JosephFord-i8q
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugwlary1j3DuXE0eka94AaABAg,"
            6个月前
          ","
     
  ",
So after they pay a pay-in-full card holder their 2% to 3% cash back on that $5 coffee. Seems like they ain't making nothing. Guess the banks can still count on the people paying interest?,,https://www.youtube.com/@Hail2th3k1n6,"
              @Hail2th3k1n6
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzEM37WdD7_JfCAd_h4AaABAg,"
            7个月前（修改过）
          ","
     
  ",
I'm from Germany. Here the biggest banks have there own wallet apps for Android. Do the biggest banks of the US use Google Pay?,,https://www.youtube.com/@janne.hoffmann,"
              @janne.hoffmann
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugzrr_2nuDwuWUM2WKt4AaABAg,"
            2年前
          ","
     
  ",1 条回复
I'm Seriously Considering Joining Your VIP Group Because I Know That Your Strategies Are Truly The Key To Success In This Market. Thank You For Sharing Your Expertise With Us!,,https://www.youtube.com/@AnjelikaTurova-k8h,"
              @AnjelikaTurova-k8h
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzwxA2nf9COGQW2mnt4AaABAg,"
            7个月前
          ","
     
  ",
"Problems is never ends,",,https://www.youtube.com/@abgzulkifli,"
              @abgzulkifli
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwyEtvl3xtU03POpaZ4AaABAg,"
            8个月前
          ","
     
  ",
both. But Depends were I go,,https://www.youtube.com/@JuanGuillermoSanchezPerez,"
              @JuanGuillermoSanchezPerez
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxvtiNkskqPuGz1buN4AaABAg,"
            1年前
          ","
     
  ",
If we don't fight to keep cash we're in real trouble. We need cash for our economy to function. The arguments used in this video just further reinforce the need for physical cash.,,https://www.youtube.com/@techdoc.repair,"
              @techdoc.repair
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz9su9L6owu4CV9xId4AaABAg,"
            2年前（修改过）
          ","
     
  ",
Haha... ever heard of UPI?,,https://www.youtube.com/@proloyrides225,"
              @proloyrides225
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwWAcOLQHIDNXUK1OZ4AaABAg,"
            2年前
          ","
    1
  ",
"Every strategy you come up with is very surprising, you make it so easy and simple, thank you",,https://www.youtube.com/@MargyYam,"
              @MargyYam
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzXqKK9rWzffh6U1xN4AaABAg,"
            6个月前
          ","
     
  ",
well tbh the experience is far smoother & streamlined for apple pay so of course people are gonna use it... banks need to catch up with that,,https://www.youtube.com/@rrrr2150,"
              @rrrr2150
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwkpJ5Oh7VGnz6TMB14AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
     
  ",
india is way ahead in the game of realtime digital paymetns.,,https://www.youtube.com/@vipuldhomane,"
              @vipuldhomane
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyYpTyVO3Cwz8QXEhh4AaABAg,"
            2年前
          ","
     
  ",
I literally haven’t used anything other than Apple Pay since 2015 not a single time if I used cash or debit card or credit card physical Apple Pay all the way,,https://www.youtube.com/@fredbureau-russell7718,"
              @fredbureau-russell7718
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyL9xmKM0bDcOrFfO94AaABAg,"
            1年前
          ","
     
  ",
Why the American people don't use the services like UPI like India? People can do transaction with one another without giving any extra cost giving to the bank or Apple Pay.,,https://www.youtube.com/@dark_fantom.01,"
              @dark_fantom.01
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugwo0oD4KbKDv8ao9694AaABAg,"
            1个月前
          ","
     
  ",
"Теперь я не теряюсь на рынке и действую осознанно, спасибо за видео!",,https://www.youtube.com/@IacobFlorescu,"
              @IacobFlorescu
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugxwo8VTBVCYHadK6MZ4AaABAg,"
            6个月前
          ","
     
  ",
only boomers prefer physical wallets sorry,,https://www.youtube.com/@kasdfkkasdfkgsdfkgnm2456,"
              @kasdfkkasdfkgsdfkgnm2456
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugx2QjEg9mp8sK_j4z54AaABAg,"
            1年前
          ","
    1
  ",
Since Apple Pay and Interac tap are available almost everywhere in Canada I almost never use my bank card. I have a crypto card connected directly to my iPhone. Bank cut out completely!,,https://www.youtube.com/@kamayu8676,"
              @kamayu8676
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxHn8TAMQSIkrphepF4AaABAg,"
            2年前
          ","
     
  ",
The banks have already lost.,https://yt3.ggpht.com/XIih1Loo_zEvoplSPQe4SmXBubL8NzJLAEZEU5ff0FZta2zflI6jjW4DV9kKmnOXTh8TKU2BcIk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@SnowyRVulpix,"
              @SnowyRVulpix
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwrS_C-R2YnfwYH5KB4AaABAg,"
            1年前
          ","
     
  ",
4:29 this was funny,https://yt3.ggpht.com/ytc/AIdro_l1WQ7TlCn_dnghh_PKMFaqEiVAlIz98QtBIWObZQgBvw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@TomNook.,"
              @TomNook.
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugysn8stbT4wKllPFhR4AaABAg,"
            2年前
          ","
     
  ",
"Banks have been and still are slow to embrace technology. They’ve sat on their thumbs while another sector got better at their core competencies. I wish it was coding them more of there extractive, rent-seeking transaction fees.",https://yt3.ggpht.com/ytc/AIdro_l4aXLc4c010LjznuHCvFtMJ356t_Kx3VY78YAfKuA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rascalguy60,"
              @rascalguy60
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyMqeu_PvAfRa3bntN4AaABAg,"
            2年前
          ","
     
  ",
"Been using Apple Pay since day 1 in the uk, everything here is contactless. And if it isn’t, we instantly assume they’re tax dodging ",https://yt3.ggpht.com/hqNfu9hcU_ZUozTVvK6mw_W--_-dHmrY5F2zShY_6vvbbEizssnEMFWt8ZQHvn_MVON2UAfkHA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Wheal1995,"
              @Wheal1995
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwmO9QbuRzHpCVG5X14AaABAg,"
            1年前
          ","
     
  ",
"If you don’t want to pay through pay, pay card or cash, and don’t use/buy apply mobile phone.",https://yt3.ggpht.com/ytc/AIdro_nsY7Wz66Qkthpw8X7S-QjH6rLsZ8W4MCt8yLMHraVlOilDEr_euLO-DWFfReOv4gst5w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@davevelasquez7403,"
              @davevelasquez7403
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzNnjH8UTJpXGhYgpV4AaABAg,"
            9个月前
          ","
     
  ",
It should be the other way around where the bank should charge apple ,,https://www.youtube.com/@ToboeKey309,"
              @ToboeKey309
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwbkDaLb-m64atmvkt4AaABAg,"
            1年前
          ","
     
  ",
Why don’t banks stop working with Apple Pay ?,,https://www.youtube.com/@Arman-fv8bb,"
              @Arman-fv8bb
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgySmntL01EyYqbROmt4AaABAg,"
            2年前
          ","
     
  ",
Apple Pay. Just works.,,https://www.youtube.com/@darrenjoe674,"
              @darrenjoe674
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxFcuY0UzsR4r_NJBx4AaABAg,"
            2年前
          ","
     
  ",
Please buy Klarna,,https://www.youtube.com/@RealAndreGlegg,"
              @RealAndreGlegg
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxjHIZeVgB9ay8PoBB4AaABAg&pp=0gcJCSMANpG00pGi,"
            1年前
          ","
     
  ",
"So at the end will be a monopoly or an oligopoly?? That's not the way in which the market it's supposed to work, isn't??",,https://www.youtube.com/@nestorjaviermendezgutierre2828,"
              @nestorjaviermendezgutierre2828
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxNSk-Zh1ZjXfsxGiF4AaABAg,"
            2年前
          ","
     
  ",
Only good for the consumer?,,https://www.youtube.com/@jonnyfranks5879,"
              @jonnyfranks5879
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzpsWkqG6d_Xsr_74l4AaABAg,"
            2年前
          ","
     
  ",
Apple just copies what Alipay and WeChat have been doing for years already - especially in China. Where‘s the news value here?,,https://www.youtube.com/@MuppetZonk73,"
              @MuppetZonk73
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwRHvsbbDazO6fMOG94AaABAg,"
            2年前
          ","
     
  ",
Nobody is going to use Paze...,,https://www.youtube.com/@readyplayeronego,"
              @readyplayeronego
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzfhYUU_nmtD4KyDO94AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
     
  ",
Bank systems should be challenged.,,https://www.youtube.com/@maximus6884,"
              @maximus6884
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxTOnS5tpejraNjtc14AaABAg,"
            2年前
          ","
     
  ",
"Until the banks can do it in two clicks of the power button on my phone, Apple will win. The convenience always wins",,https://www.youtube.com/@dgtutv,"
              @dgtutv
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugyz561bLUl_3Nsvuyh4AaABAg,"
            9个月前
          ","
     
  ",
"In Australia we've had tap to pay on our cards and in store terminals for 20 years. Apple Pay just became a more convenient way for us to pay, purely because I no longer have to bother taking my wallet with me. In the state I live in, our Driver's License is digital, so is our Medicare card and Store Membership cards, all secured through biometrics from he phone. We are as Country having serious discussions about a reduction in cash. Banks have begun closing branches because of how uncommon cash has become here.",,https://www.youtube.com/@MrDuckford-oO,"
              @MrDuckford-oO
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxstxTd05eLRRrS3px4AaABAg,"
            1年前
          ","
     
  ",
"Its good bank have a competitor, it means  low interest rate.",,https://www.youtube.com/@jayemgee7786,"
              @jayemgee7786
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzlX7B-_E7UmPwrnPh4AaABAg,"
            2年前（修改过）
          ","
     
  ",
Imagine living in the Netherlands where this online payment service by banks has existed longer than the Apple Pay haha (iDeal),,https://www.youtube.com/@theberend21,"
              @theberend21
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyLbJWkc5mtvJALHUd4AaABAg,"
            2年前
          ","
     
  ",
"So now I know why the bank is blocking my credit card on Apple Pay …who will be the winner ? Only time will tell but ,we kind of know …",,https://www.youtube.com/@adelaferreira4575,"
              @adelaferreira4575
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzdD6CGppBnPm7hRHd4AaABAg,"
            1年前
          ","
     
  ",
I have an iPhone but I don’t like Apple Pay.,,https://www.youtube.com/@jon6309,"
              @jon6309
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugxrwn_UON5IyyZje_94AaABAg,"
            2年前
          ","
     
  ",
Indian : Hold my UPI,https://yt3.ggpht.com/ytc/AIdro_kA_tKjRZqjJdIDYNbV4rEpmm8UH4IPfQ-sK6t8i7jzcrY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@KamalOP,"
              @KamalOP
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugzk9en5ApKbuX1yPFJ4AaABAg,"
            2年前
          ","
     
  ",
Apple Pay is all I use now.,https://yt3.ggpht.com/kPU71OBTUAzeXlENa_ESJxDfpLOwffUWcS-IXgxUN_Y2KvRlMhT5Asr7PrHd7gwE9xNePxCXVQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@TheWealthUniversityOfficial,"
              @TheWealthUniversityOfficial
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzOMcz8NZ4UgwvOQft4AaABAg,"
            1年前
          ","
     
  ",
You lost me when you quoted Jamie Dimon. He's simply the dumbest CEO to have existed. Even on a planet that has Elon Musk.,https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@parallel_me,"
              @parallel_me
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugx7cetcMYYaxoU1y1N4AaABAg,"
            2周前
          ","
     
  ",
It is like dinosaurs fighting in the US. We in India have just leapfrogged the West in digital payments with a single payments platform UPI.,https://yt3.ggpht.com/ytc/AIdro_ln9f1ad65F7wY22Fik0-PI_eIIgAtxQlmrut_sZwI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@vivekchand4316,"
              @vivekchand4316
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgycDFTSdi_cah_dB5x4AaABAg,"
            2年前（修改过）
          ","
     
  ",
"Since you put everything in your iphone, What if you lose your iphone?",https://yt3.ggpht.com/ytc/AIdro_m0Xd4th6oFmSQGu9bAgHv5R5uCFneC4IQIX2iQvwVFzng=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@marshapelo9830,"
              @marshapelo9830
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgysqM2XgCUT4ZJyg194AaABAg,"
            2年前
          ","
     
  ",4 条回复
Bank already took our money for years.,,https://www.youtube.com/@AlanRaz84,"
              @AlanRaz84
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugx3EMlM-0eagimcaHB4AaABAg,"
            1年前
          ","
     
  ",
"think its only a problem in the USA. while Apple devices are sold widely here in SG, it because its among the first countries to be launched and people from regional countries would rush to buy, increasing the demand locally. and there are tons of payment options here, people are not silly to be tied to one single payment option.",,https://www.youtube.com/@youllneverscrollalone,"
              @youllneverscrollalone
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyJ211jmwQbMnw1nDR4AaABAg,"
            2年前
          ","
     
  ",
why you don’t talk about Alipay or Wechat pay in China,,https://www.youtube.com/@kevvy1229,"
              @kevvy1229
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzaqlhB4YKwMLtQ8uN4AaABAg,"
            1年前
          ","
     
  ",
Banks sould be worry. The only person in my family not using ApplePay is my mother and after watching this I will try to convince her.,,https://www.youtube.com/@iamdenislara,"
              @iamdenislara
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyNv5qjO3iP_yw2GjF4AaABAg,"
            2年前（修改过）
          ","
     
  ",
American banking feels like the Stone Age and the main reason why they fell behind. Wise and Revolut have services that compete. The main advantage Apple has is its proprietary technology and allowing user anonymity.,,https://www.youtube.com/@thebrotherfrommars9607,"
              @thebrotherfrommars9607
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxjGIaoZFoIoSRCheB4AaABAg,"
            2个月前
          ","
     
  ",
Introducing Apple Savings,,https://www.youtube.com/@javijavv,"
              @javijavv
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyDpPOimuI-prZHz-p4AaABAg,"
            1年前
          ","
     
  ",
"Does anyone know if Samsung Wallet takes a cut like Apple does? Even if they did, surely it won't be as egregious as Apples cut",,https://www.youtube.com/@cim888,"
              @cim888
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzCsERpYH6tazrFxDB4AaABAg,"
            1年前
          ","
     
  ",
Here I'm UPI user laughing in the corner as we have most easy and reliable and free payment system.,,https://www.youtube.com/@RK5gknhk,"
              @RK5gknhk
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyX3JxgwE0q9PUIL1R4AaABAg,"
            2年前
          ","
     
  ",
MTN toasted Apple long before this already.,,https://www.youtube.com/@danielmattheus3401,"
              @danielmattheus3401
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwZFuuAuncu_HsVpPN4AaABAg,"
            1年前
          ","
     
  ",
It's funny how Americans & Europeans just discovered Mobile Payments & Apps just starting from a couple years ago. While Asians had those more than a decade ago LOL,,https://www.youtube.com/@CrimsonAlchemist,"
              @CrimsonAlchemist
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzEc_2zB3W9UHHyT8V4AaABAg,"
            2年前
          ","
    1
  ",
always look forward to new videos on your channel. Thanks for making trading so fun!,,https://www.youtube.com/@galwalton7807,"
              @galwalton7807
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwjbyfGcIRA8v0Y--h4AaABAg,"
            9个月前
          ","
     
  ",
Nah my country still years away from getting apple pay,,https://www.youtube.com/@shibainu1683,"
              @shibainu1683
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwkhM-ye1_J6VAxjfN4AaABAg,"
            2年前
          ","
     
  ",
